age,survival,ci_lower,ci_upper
0.0,1.0,1.0,1.0
0.13785595373793133,0.9996623094995731,0.995049504950495,1.0
0.27571190747586266,0.9992178947641037,0.995049504950495,1.0
0.41356786121379396,0.9987637855668887,0.9900990099009901,1.0
0.5514238149517253,0.9983030126425019,0.9900990099009901,1.0
0.6892797686896567,0.9978386067255178,0.9900990099009901,1.0
0.8271357224275879,0.9973735985505106,0.9900990099009901,1.0
0.9649916761655193,0.996911018852054,0.9851485148514851,1.0
1.1028476299034506,0.9964538983647224,0.9851485148514851,1.0
1.240703583641382,0.9960052678230904,0.9851485148514851,1.0
1.3785595373793134,0.9955681579617317,0.9851485148514851,1.0
1.5164154911172447,0.9951455995152205,0.9851485148514851,1.0
1.6542714448551759,0.9947405864763352,0.9851485148514851,1.0
1.7921273985931072,0.9943531299919017,0.9850247524752476,1.0
1.9299833523310386,0.99397810411782,0.9801980198019802,1.0
2.06783930606897,0.9936098749914044,0.9801980198019802,1.0
2.2056952598069013,0.9932428087499694,0.9801980198019802,1.0
2.3435512135448326,0.9928712715308301,0.9801980198019802,1.0
2.481407167282764,0.9924896294713009,0.9801980198019802,1.0
2.6192631210206954,0.9920922487086961,0.9801980198019802,1.0
2.7571190747586267,0.9916734953803301,0.9752475247524752,1.0
2.894975028496558,0.9912277356235178,0.9752475247524752,1.0
3.0328309822344894,0.9907493355755739,0.9752475247524752,1.0
3.170686935972421,0.9902326613738125,0.9752475247524752,1.0
3.3085428897103517,0.9896722483605073,0.9752475247524752,1.0
3.446398843448283,0.9890652855193056,0.9752475247524752,1.0
3.5842547971862144,0.9884110687740048,0.9702970297029703,1.0
3.722110750924146,0.9877089520857034,0.9702970297029703,1.0
3.859966704662077,0.9869582894155,0.9702970297029703,1.0
3.9978226584000085,0.9861584347244929,0.9702970297029703,1.0
4.13567861213794,0.9853087419737812,0.9653465346534653,1.0
4.273534565875871,0.9844085651244628,0.9653465346534653,1.0
4.411390519613803,0.9834572581376366,0.9653465346534653,1.0
4.549246473351734,0.9824541749744008,0.9603960396039604,0.995049504950495
4.687102427089665,0.9813986695958543,0.9603960396039604,0.995049504950495
4.824958380827597,0.9802900959630954,0.9603960396039604,0.995049504950495
4.962814334565528,0.9791282587904848,0.9554455445544554,0.995049504950495
5.100670288303459,0.9779155361594501,0.9554455445544554,0.995049504950495
5.238526242041391,0.9766552179417951,0.9554455445544554,0.995049504950495
5.376382195779322,0.9753505950777763,0.9554455445544554,0.995049504950495
5.514238149517253,0.9740049585076493,0.9504950495049505,0.995049504950495
5.652094103255185,0.9726215991716705,0.9504950495049505,0.9900990099009901
5.789950056993116,0.9712038080100958,0.9504950495049505,0.9900990099009901
5.9278060107310475,0.9697548759631816,0.9455445544554455,0.9900990099009901
6.065661964468979,0.9682780939711833,0.9455445544554455,0.9900990099009901
6.20351791820691,0.9667767529743578,0.9405940594059405,0.9900990099009901
6.341373871944842,0.9652541439129607,0.9405940594059405,0.9900990099009901
6.479229825682773,0.9637135257727025,0.9356435643564357,0.9851485148514851
6.617085779420703,0.962148817343953,0.9356435643564357,0.9851485148514851
6.754941733158635,0.9605316698327775,0.9356435643564357,0.9851485148514851
6.892797686896566,0.9588304869166021,0.9306930693069307,0.9851485148514851
7.0306536406344975,0.9570136722728533,0.9306930693069307,0.9851485148514851
7.168509594372429,0.955049629578958,0.9257425742574258,0.9801980198019802
7.30636554811036,0.9529067625123425,0.9207920792079208,0.9801980198019802
7.444221501848292,0.9505534747504331,0.9207920792079208,0.9752475247524752
7.582077455586223,0.9479581699706565,0.9158415841584159,0.9752475247524752
7.719933409324154,0.9450892518504392,0.9108910891089109,0.9752475247524752
7.857789363062086,0.941915124067208,0.9108910891089109,0.9702970297029703
7.995645316800017,0.9384041902983887,0.905940594059406,0.9702970297029703
8.133501270537948,0.9345259376508814,0.900990099009901,0.9653465346534653
8.27135722427588,0.9302785831572775,0.8960396039603961,0.9653465346534653
8.409213178013811,0.925691365483124,0.8910891089108911,0.9603960396039604
8.547069131751742,0.9207950659113238,0.8811881188118812,0.9554455445544554
8.684925085489674,0.9156204657247793,0.8762376237623762,0.9504950495049505
8.822781039227605,0.9101983462063926,0.8711633663366337,0.9456683168316824
8.960636992965537,0.9045594886390667,0.8613861386138614,0.9405940594059405
9.098492946703468,0.8987346743057038,0.8563118811881189,0.9405940594059405
9.2363489004414,0.8927546844892066,0.8465346534653465,0.9306930693069307
9.37420485417933,0.8866503004724773,0.8415841584158416,0.9306930693069307
9.512060807917262,0.8804523035384186,0.8316831683168316,0.9207920792079208
9.649916761655193,0.8741914749699331,0.8267326732673267,0.9158415841584159
9.787772715393125,0.8678931274608724,0.8168316831683168,0.9158415841584159
9.925628669131056,0.8615372419145595,0.8118811881188119,0.9108910891089109
10.063484622868987,0.855081384739824,0.806930693069307,0.900990099009901
10.201340576606919,0.8484829630420371,0.7970297029702971,0.8960396039603961
10.33919653034485,0.8416993839265691,0.7919554455445545,0.8910891089108911
10.477052484082781,0.8346880544987911,0.7821782178217822,0.8861386138613861
10.614908437820713,0.8274063818640738,0.7722772277227723,0.8762376237623762
10.752764391558644,0.8198117731277882,0.7623762376237624,0.8712871287128713
10.890620345296576,0.8118616353953048,0.7574257425742574,0.8663366336633663
11.028476299034507,0.8035133757719946,0.7475247524752475,0.8564356435643564
11.166332252772438,0.7947244013632282,0.7376237623762376,0.8465346534653465
11.30418820651037,0.7854521227357825,0.7227722772277227,0.8415841584158416
11.442044160248301,0.7756741235292868,0.7176980198019802,0.8316831683168316
11.579900113986232,0.7654356682504773,0.7029702970297029,0.8217821782178217
11.717756067724164,0.7547961993241417,0.693069306930693,0.8118811881188119
11.855612021462095,0.7438151591750679,0.6831683168316832,0.801980198019802
11.993467975200026,0.7325519902280438,0.6683168316831684,0.7920792079207921
12.131323928937958,0.7210661349078571,0.6584158415841584,0.7821782178217822
12.269179882675889,0.7094170356392956,0.6435643564356436,0.7673267326732673
12.40703583641382,0.6976641348471473,0.6336633663366337,0.7574257425742574
12.544891790151752,0.6858668749561998,0.6237623762376238,0.7475247524752475
12.682747743889683,0.6740846983912413,0.6089108910891089,0.7376237623762376
12.820603697627615,0.6623770475770592,0.599009900990099,0.7277227722772277
12.958459651365546,0.6508026172569054,0.5841584158415841,0.7178217821782178
13.096315605103477,0.6393809769684586,0.5741336633663366,0.7029702970297029
13.234171558841407,0.6280741386170648,0.5594059405940595,0.693069306930693
13.372027512579338,0.6168395068667514,0.5445544554455446,0.6831683168316832
13.50988346631727,0.6056344863815458,0.5396039603960396,0.6732673267326733
13.647739420055201,0.594416481825476,0.5247524752475248,0.6633663366336634
13.785595373793132,0.5831428978625697,0.5099009900990099,0.6485148514851485
13.923451327531064,0.5717711391568541,0.5,0.6386138613861386
14.061307281268995,0.5602586103723571,0.4900990099009901,0.6287128712871287
14.199163235006926,0.5485627161731065,0.4801980198019802,0.6188118811881188
14.337019188744858,0.5366408612231299,0.46534653465346537,0.6039603960396039
14.474875142482789,0.5244504501864546,0.45544554455445546,0.594059405940594
14.61273109622072,0.5119527630936503,0.4405940594059406,0.5792079207920792
14.750587049958652,0.49915749439666585,0.4306930693069307,0.5693069306930693
14.888443003696583,0.48610724859104265,0.4158415841584158,0.5544554455445545
15.026298957434514,0.4728452590822946,0.40594059405940597,0.5396039603960396
15.164154911172446,0.4594147592759346,0.3910891089108911,0.5297029702970297
15.302010864910377,0.44585898257747664,0.37623762376237624,0.5148514851485149
15.439866818648309,0.43222116239243413,0.3662128712871287,0.495173267326732
15.57772277238624,0.41854453212632065,0.35148514851485146,0.48514851485148514
15.715578726124171,0.4048723251846502,0.33663366336633666,0.47029702970297027
15.853434679862103,0.3912477749729356,0.3217821782178218,0.45544554455445546
15.991290633600034,0.37771411489669077,0.3118811881188119,0.4405940594059406
16.129146587337967,0.364314578361429,0.297029702970297,0.42574257425742573
16.267002541075897,0.3510904641352486,0.28217821782178215,0.4158415841584158
16.40485849481383,0.3380738356431314,0.2722772277227723,0.400990099009901
16.54271444855176,0.3252940036081905,0.2623762376237624,0.38613861386138615
16.680570402289693,0.3127802782812138,0.24752475247524752,0.37623762376237624
16.818426356027622,0.30056196991299117,0.2376237623762376,0.36150990099009833
16.956282309765555,0.2886683887543105,0.22772277227722773,0.35148514851485146
17.094138263503485,0.277128845055961,0.21782178217821782,0.33663366336633666
17.231994217241418,0.2659726490687315,0.2079207920792079,0.32673267326732675
17.369850170979348,0.25522911104341095,0.19801980198019803,0.31683168316831684
17.50770612471728,0.24492754123078736,0.18811881188118812,0.30198019801980197
17.64556207845521,0.2350972498816506,0.1782178217821782,0.29207920792079206
17.78341803219314,0.22576741199422384,0.16831683168316833,0.28217821782178215
17.921273985931073,0.21694817210816575,0.16336633663366337,0.2722772277227723
18.059129939669003,0.20861118695509673,0.15346534653465346,0.26732673267326734
18.196985893406936,0.20072347029967819,0.1485148514851485,0.25742574257425743
18.334841847144865,0.19325203590657142,0.14344059405940593,0.24752475247524752
18.4726978008828,0.186163897540437,0.13366336633663367,0.24257425742574257
18.610553754620728,0.179426068965937,0.12871287128712872,0.23267326732673269
18.74840970835866,0.17300556394773198,0.12376237623762376,0.22772277227722773
18.88626566209659,0.16686939625048336,0.11386138613861387,0.21782178217821782
19.024121615834524,0.16098457963885215,0.10891089108910891,0.21287128712871287
19.161977569572453,0.1553181278775,0.10396039603960396,0.20297029702970298
19.299833523310387,0.1498370547310875,0.09900990099009901,0.19801980198019803
19.437689477048316,0.14450898374327265,0.09405940594059406,0.19306930693069307
19.57554543078625,0.1393138009544016,0.09405940594059406,0.18811881188118812
19.71340138452418,0.1342427490158402,0.0891089108910891,0.18316831683168316
19.851257338262112,0.12928749884623242,0.08415841584158416,0.1782178217821782
19.98911329200004,0.12443972136422315,0.08403465346534655,0.16831683168316833
20.126969245737975,0.11969108748845608,0.07920792079207921,0.16336633663366337
20.264825199475904,0.1150332681375763,0.07425742574257425,0.15841584158415842
20.402681153213837,0.1104579342302276,0.06930693069306931,0.15346534653465346
20.540537106951767,0.10595675668505478,0.06435643564356436,0.1485148514851485
20.6783930606897,0.10152140642070157,0.0594059405940594,0.14356435643564355
20.81624901442763,0.09714355435581279,0.0594059405940594,0.13861386138613863
20.954104968165563,0.0928148714090326,0.054455445544554455,0.13366336633663367
21.091960921903492,0.0885299998819658,0.04950495049504951,0.12871287128712872
21.229816875641426,0.08430395619079234,0.04455445544554455,0.12376237623762376
21.367672829379355,0.0801603027263002,0.04455445544554455,0.1188118811881188
21.50552878311729,0.07612263111664508,0.039603960396039604,0.11386138613861387
21.643384736855218,0.07221453298998387,0.039603960396039604,0.10891089108910891
21.78124069059315,0.06845959997447237,0.034653465346534656,0.10396039603960396
21.91909664433108,0.06488142369826716,0.034653465346534656,0.09900990099009901
22.056952598069014,0.061503595789524135,0.0297029702970297,0.09405940594059406
22.194808551806943,0.05834970787640004,0.0297029702970297,0.0891089108910891
22.332664505544876,0.05544335158705077,0.024752475247524754,0.0891089108910891
22.470520459282806,0.05280811854963274,0.024752475247524754,0.08415841584158416
22.60837641302074,0.05046758593694822,0.019801980198019802,0.07920792079207921
22.74623236675867,0.048432995084059516,0.019801980198019802,0.07920792079207921
22.884088320496602,0.0466807716058627,0.019801980198019802,0.07920792079207921
23.02194427423453,0.04518124276477564,0.019801980198019802,0.07425742574257425
23.159800227972465,0.043904735823215635,0.01485148514851485,0.07425742574257425
23.297656181710394,0.04282157804360037,0.01485148514851485,0.06930693069306931
23.435512135448327,0.04190209668834727,0.01485148514851485,0.06930693069306931
23.573368089186257,0.0411166190198739,0.01485148514851485,0.06930693069306931
23.71122404292419,0.04043547230059774,0.01485148514851485,0.06930693069306931
23.84907999666212,0.0398289837929367,0.01485148514851485,0.06930693069306931
23.986935950400053,0.039267480759307694,0.01485148514851485,0.06435643564356436
24.124791904137982,0.03872129046212891,0.01485148514851485,0.06435643564356436
24.262647857875915,0.03816105293734512,0.01485148514851485,0.06435643564356436
24.400503811613845,0.03756876290301908,0.01485148514851485,0.06435643564356436
24.538359765351778,0.03694071603124899,0.01485148514851485,0.06435643564356436
24.676215719089708,0.03627411987030649,0.01485148514851485,0.06435643564356436
24.81407167282764,0.03556618196846367,0.009900990099009901,0.059529702970296354
24.95192762656557,0.03481410987399247,0.009900990099009901,0.0594059405940594
25.089783580303504,0.034015111135164866,0.009900990099009901,0.0594059405940594
25.227639534041433,0.03316639330025262,0.009900990099009901,0.0594059405940594
25.365495487779366,0.03226516391752787,0.009900990099009901,0.054455445544554455
25.503351441517296,0.031308630535262394,0.009900990099009901,0.054455445544554455
25.64120739525523,0.03029400070172822,0.009900990099009901,0.054455445544554455
25.77906334899316,0.029218481965197163,0.009900990099009901,0.054455445544554455
25.916919302731092,0.028078893342446676,0.0049504950495049506,0.054455445544554455
26.05477525646902,0.026868124240918667,0.0049504950495049506,0.04950495049504951
26.192631210206955,0.025576782344902405,0.0049504950495049506,0.04950495049504951
26.330487163944884,0.02419544723311068,0.0049504950495049506,0.04455445544554455
26.468343117682814,0.02271469848425617,0.0049504950495049506,0.04455445544554455
26.606199071420747,0.02112511567705133,0.0049504950495049506,0.039603960396039604
26.744055025158676,0.019417278390208736,0.0049504950495049506,0.039603960396039604
26.88191097889661,0.017581766202441007,0.0,0.039603960396039604
27.01976693263454,0.015609158692460823,0.0,0.034653465346534656
27.157622886372472,0.013490035438980752,0.0,0.0297029702970297
27.295478840110402,0.011214976020713474,0.0,0.0297029702970297
27.433334793848335,0.008774560016371447,0.0,0.024752475247524754
